Index,Carat,Cut,Color,Clarity,Depth,Table,Price,x,y,z,Size,Cut_number_classification,Color_number_classification,Clarity_number_classification
44685,"0,5",Ideal,D,SI1,"62,1","57,0",1610,"5,08","5,03","3,14","80,23",5,7,3
44686,"0,73",Good,I,SI2,"63,7","57,0",1610,"5,76","5,67","3,63","118,55",2,2,2
44687,"0,73",Premium,G,SI2,"61,2","56,0",1610,"5,76","5,67","3,5","114,31",4,4,2
44688,"0,51",Ideal,H,VVS2,"60,1","57,0",1611,"5,19","5,22","3,12","84,53",5,3,6
44689,"0,55",Ideal,D,SI1,"61,3","56,0",1611,"5,28","5,33","3,25","91,46",5,7,3
44690,"0,53",very Good,E,VS2,"60,1","60,0",1612,"5,21","5,28","3,15","86,65",3,6,4
44691,"0,5",Ideal,D,VS2,"61,5","57,0",1612,"5,07","5,11","3,13","81,09",5,7,4
44692,"0,51",very Good,E,VS2,"61,4","56,0",1612,"5,15","5,18","3,17","84,57",3,6,4
44693,"0,51",very Good,E,VS2,"62,8","56,0",1612,"5,11","5,14","3,22","84,57",3,6,4
44695,"0,56",Ideal,H,SI1,"61,6","56,0",1612,"5,29","5,33","3,27","92,2",5,3,3
44696,"0,65",Premium,G,SI1,"61,9","58,0",1612,"5,54","5,51","3,42","104,4",4,4,3
44697,"0,57",Ideal,G,VS2,"60,7","55,0",1613,"5,41","5,39","3,28","95,64",5,4,4
44698,"0,54",Ideal,E,VS2,"61,3","55,0",1613,"5,24","5,26","3,22","88,75",5,6,4
44699,"0,6",Ideal,E,SI1,"60,6","57,0",1613,"5,43","5,47","3,3","98,02",5,6,3
44700,"0,47",Good,E,VVS1,"65,2","56,0",1613,"4,86","4,89","3,18","75,57",2,6,7
44703,"0,57",Good,G,VS2,"64,1","55,0",1613,"5,28","5,27","3,38","94,05",2,4,4
44704,"0,57",Premium,H,VS1,"61,7","58,0",1613,"5,33","5,3","3,28","92,66",4,3,5
44705,"0,57",Premium,E,SI1,"59,4","58,0",1613,"5,42","5,38","3,21","93,6",4,6,3
44706,"0,57",Ideal,E,SI1,"61,9","56,0",1613,"5,33","5,3","3,29","92,94",5,6,3
44707,"0,57",Ideal,E,SI1,"61,2","57,0",1613,"5,37","5,32","3,27","93,42",5,6,3
44708,"0,57",Ideal,E,SI1,"62,2","57,0",1613,"5,33","5,31","3,31","93,68",5,6,3
44709,"0,57",Ideal,E,SI1,"62,2","55,0",1613,"5,37","5,31","3,32","94,67",5,6,3
44711,"0,61",Premium,D,SI1,"61,6","58,0",1614,"5,37","5,34","3,3","94,63",4,7,3
44712,"0,51",Premium,E,VS2,"60,6","60,0",1614,"5,2","5,19","3,15","85,01",4,6,4
44713,"0,5",Ideal,E,VS2,"61,4","55,0",1614,"5,13","5,16","3,16","83,65",5,6,4
44714,"0,5",Ideal,E,VS2,"61,4","55,0",1614,"5,12","5,14","3,15","82,9",5,6,4
44715,"0,51",Ideal,E,VS2,"62,0","54,0",1614,"5,16","5,13","3,19","84,44",5,6,4
44716,"0,5",Premium,D,VS2,"61,3","59,0",1614,"5,09","5,04","3,11","79,78",4,7,4
44717,"0,61",Premium,I,VS1,"60,0","61,0",1614,"5,53","5,5","3,31","100,67",4,2,5
44718,"0,62",very Good,I,VVS2,"61,3","58,8",1615,"5,48","5,52","3,37","101,94",3,2,6
44719,"0,62",Ideal,I,VVS2,"62,6","57,0",1615,"5,47","5,5","3,44","103,49",5,2,6
44722,"0,53",Ideal,G,VS2,"61,4","55,0",1615,"5,23","5,26","3,22","88,58",5,4,4
44724,"0,48",Ideal,G,VS1,"61,9","55,0",1615,"5,02","5,06","3,12","79,25",5,4,5
44725,"0,53",Ideal,G,VS1,"61,5","57,0",1615,"5,26","5,21","3,22","88,24",5,4,5
44727,"0,48",very Good,E,VS1,"59,1","62,0",1616,"5,14","5,18","3,05","81,21",3,6,5
44728,"0,51",very Good,D,VS1,"58,8","60,0",1616,"5,18","5,26","3,07","83,65",3,7,5
44729,"0,56",Ideal,I,VVS1,"61,5","55,0",1616,"5,33","5,37","3,29","94,17",5,2,7
44730,"0,62",Ideal,H,VS2,"61,2","54,0",1616,"5,51","5,6","3,4","104,91",5,3,4
44731,"0,56",Ideal,G,VS2,"62,0","55,0",1616,"5,28","5,33","3,29","92,59",5,4,4
44732,"0,56",Ideal,H,VS1,"61,8","55,0",1616,"5,3","5,34","3,29","93,11",5,3,5
44733,"0,47",Ideal,D,VS1,"61,0","55,0",1617,"5,03","5,01","3,06","77,11",5,7,5
44734,"0,57",very Good,G,VS2,"62,2","60,0",1617,"5,28","5,3","3,29","92,07",3,4,4
44735,"0,57",very Good,G,VS2,"63,0","58,0",1617,"5,24","5,27","3,31","91,4",3,4,4
44736,"0,52",Ideal,E,VS2,"62,1","57,0",1617,"5,22","5,19","3,23","87,51",5,6,4
44738,"0,5",Ideal,E,SI1,"61,8","56,0",1617,"5,11","5,07","3,14","81,35",5,6,3
44739,"0,59",very Good,G,VS2,"61,5","59,0",1618,"5,32","5,41","3,3","94,98",3,4,4
44740,"0,52",very Good,G,VS1,"60,2","57,0",1618,"5,22","5,26","3,15","86,49",3,4,5
44741,"0,47",Ideal,G,VVS2,"62,2","53,0",1618,"5,0","5,04","3,12","78,62",5,4,6
44742,"0,62",Ideal,H,SI1,"61,4","56,0",1618,"5,51","5,49","3,38","102,24",5,3,3
44744,"0,7",very Good,J,SI1,"62,0","56,0",1619,"5,66","5,72","3,53","114,28",3,1,3
44746,"0,5",Ideal,E,VS1,"62,2","56,0",1619,"5,1","5,13","3,18","83,2",5,6,5
44748,"0,54",Good,D,SI1,"64,1","55,0",1619,"5,15","5,11","3,29","86,58",2,7,3
44749,"0,52",Ideal,I,VVS1,"62,0","55,0",1619,"5,19","5,17","3,21","86,13",5,2,7
44750,"0,52",Premium,I,VVS1,"63,0","58,0",1619,"5,12","5,1","3,22","84,08",4,2,7
44753,"0,51",Premium,D,SI1,"62,2","58,0",1619,"5,13","5,06","3,17","82,29",4,7,3
44754,"0,51",Ideal,D,SI1,"62,6","57,0",1619,"5,11","5,08","3,19","82,81",5,7,3
44756,"0,52",Premium,D,VS2,"60,9","58,0",1619,"5,22","5,16","3,16","85,12",4,7,4
44759,"0,59",very Good,D,SI1,"62,9","58,0",1621,"5,31","5,34","3,35","94,99",3,7,3
44760,"0,52",Ideal,G,VS1,"62,1","54,0",1621,"5,14","5,17","3,2","85,04",5,4,5
44761,"0,52",very Good,E,VS2,"62,8","55,0",1621,"5,11","5,15","3,22","84,74",3,6,4
44762,"0,52",Ideal,E,VS2,"61,3","56,0",1621,"5,17","5,21","3,18","85,66",5,6,4
44763,"0,52",very Good,G,VS1,"59,5","58,0",1621,"5,21","5,28","3,12","85,83",3,4,5
44764,"0,52",Ideal,E,VS2,"62,4","57,0",1621,"5,12","5,14","3,2","84,21",5,6,4
44766,"0,55",Ideal,E,SI1,"61,6","56,0",1621,"5,26","5,28","3,25","90,26",5,6,3
44767,"0,55",Ideal,E,SI1,"60,1","57,0",1621,"5,36","5,38","3,22","92,85",5,6,3
44768,"0,53",Ideal,D,SI1,"61,6","56,0",1621,"5,2","5,23","3,21","87,3",5,7,3
44770,"0,42",Ideal,D,VVS1,"61,8","55,0",1621,"4,85","4,83","2,99","70,04",5,7,7
44771,"0,42",Ideal,D,VVS1,"62,8","56,0",1621,"4,8","4,76","3,0","68,54",5,7,7
44772,"0,42",Ideal,D,VVS1,"61,6","56,0",1621,"4,82","4,79","2,96","68,34",5,7,7
44773,"0,42",Ideal,D,VVS1,"61,8","56,0",1621,"4,82","4,79","2,97","68,57",5,7,7
44775,"0,7",Premium,H,I1,"60,0","59,0",1621,"5,8","5,77","3,47","116,13",4,3,1
44776,"0,61",very Good,D,SI1,"62,4","59,0",1622,"5,42","5,45","3,39","100,14",3,7,3
44777,"0,56",Ideal,I,VVS1,"61,1","55,0",1622,"5,33","5,35","3,26","92,96",5,2,7
44778,"0,56",Premium,I,VVS1,"60,6","59,0",1622,"5,29","5,33","3,22","90,79",4,2,7
44780,"0,59",Ideal,G,VS2,"62,9","56,0",1622,"5,35","5,33","3,36","95,81",5,4,4
44781,"0,52",Premium,E,VS2,"60,6","58,0",1622,"5,23","5,2","3,16","85,94",4,6,4
44782,"0,52",Premium,G,VS1,"59,1","60,0",1622,"5,24","5,19","3,08","83,76",4,4,5
44783,"0,59",very Good,G,VS2,"62,8","59,0",1623,"5,28","5,33","3,33","93,71",3,4,4
44784,"0,51",Ideal,D,VS2,"61,8","54,0",1623,"5,12","5,17","3,18","84,18",5,7,4
44785,"0,5",very Good,E,VS2,"61,2","63,0",1623,"5,14","5,09","3,13","81,89",3,6,4
44786,"0,5",Ideal,D,SI1,"61,7","56,0",1623,"5,16","5,11","3,17","83,59",5,7,3
44787,"0,62",very Good,E,SI2,"58,8","63,0",1624,"5,58","5,61","3,29","102,99",3,6,2
44788,"0,5",Premium,E,VS2,"61,3","60,0",1624,"5,07","5,11","3,12","80,83",4,6,4
44789,"0,5",Premium,E,VS2,"61,4","58,0",1624,"5,07","5,12","3,13","81,25",4,6,4
44790,"0,5",Premium,E,VS2,"61,8","58,0",1624,"5,07","5,09","3,14","81,03",4,6,4
44791,"0,5",very Good,E,VS2,"61,4","59,0",1624,"5,09","5,13","3,14","81,99",3,6,4
44792,"0,5",Ideal,E,VS2,"62,2","54,0",1624,"5,08","5,11","3,17","82,29",5,6,4
44793,"0,5",very Good,E,VS2,"61,1","61,0",1624,"5,11","5,13","3,13","82,05",3,6,4
44794,"0,5",Ideal,G,VS1,"62,3","55,0",1624,"5,07","5,11","3,17","82,13",5,4,5
44795,"0,5",very Good,E,VS2,"62,8","57,0",1624,"5,04","5,12","3,19","82,32",3,6,4
44796,"0,5",Ideal,E,VS2,"61,8","55,0",1624,"5,06","5,11","3,14","81,19",5,6,4
44797,"0,5",very Good,E,VS2,"61,5","56,0",1624,"5,07","5,11","3,13","81,09",3,6,4
44798,"0,5",Premium,G,VS1,"59,8","58,0",1624,"5,15","5,19","3,09","82,59",4,4,5
44799,"0,5",very Good,G,VS1,"59,4","60,0",1624,"5,13","5,17","3,06","81,16",3,4,5
44800,"0,5",very Good,E,VS2,"62,7","54,0",1624,"5,07","5,1","3,19","82,48",3,6,4
44801,"0,5",Premium,E,VS2,"62,3","60,0",1624,"5,05","5,09","3,16","81,23",4,6,4
44802,"0,5",Ideal,E,VS2,"61,5","57,0",1624,"5,11","5,14","3,15","82,74",5,6,4
44803,"0,5",very Good,E,VS2,"61,3","58,0",1624,"5,06","5,12","3,12","80,83",3,6,4
44804,"0,5",very Good,E,VS2,"61,8","58,0",1624,"5,05","5,11","3,14","81,03",3,6,4
44805,"0,5",Premium,G,VS1,"62,2","59,0",1624,"5,04","5,09","3,15","80,81",4,4,5
44806,"0,5",very Good,E,VS2,"61,3","59,0",1624,"5,05","5,1","3,11","80,1",3,6,4
44807,"0,5",Premium,G,VS1,"60,7","60,0",1624,"5,09","5,12","3,1","80,79",4,4,5
44808,"0,5",Premium,G,VS1,"59,9","59,0",1624,"5,12","5,16","3,08","81,37",4,4,5
44809,"0,5",Ideal,E,VS2,"60,0","57,0",1624,"5,12","5,15","3,08","81,21",5,6,4
44810,"0,5",Ideal,E,VS2,"62,1","54,0",1624,"5,11","5,13","3,18","83,36",5,6,4
44811,"0,5",very Good,G,VS1,"61,0","59,0",1624,"5,09","5,14","3,12","81,63",3,4,5
44812,"0,5",Ideal,E,VS2,"61,4","57,0",1624,"5,08","5,11","3,13","81,25",5,6,4
44813,"0,5",Ideal,E,VS2,"62,2","55,0",1624,"5,07","5,09","3,16","81,55",5,6,4
44814,"0,5",Ideal,E,VS2,"61,3","57,0",1624,"5,13","5,15","3,15","83,22",5,6,4
44815,"0,5",Ideal,G,VS1,"62,0","55,0",1624,"5,05","5,11","3,15","81,29",5,4,5
44816,"0,5",Ideal,E,VS2,"62,6","54,0",1624,"5,08","5,11","3,19","82,81",5,6,4
44817,"0,5",Premium,G,VS1,"62,5","58,0",1624,"5,07","5,11","3,18","82,39",4,4,5
44818,"0,5",Premium,G,VS1,"59,7","60,0",1624,"5,11","5,14","3,06","80,37",4,4,5
44819,"0,5",very Good,E,VS2,"62,9","59,0",1624,"5,06","5,09","3,19","82,16",3,6,4
44820,"0,5",Ideal,E,VS2,"61,6","55,0",1624,"5,09","5,14","3,15","82,41",5,6,4
44821,"0,5",very Good,G,VS1,"62,1","55,0",1624,"5,06","5,22","3,19","84,26",3,4,5
44822,"0,5",Premium,G,VS1,"62,5","60,0",1624,"5,06","5,08","3,17","81,48",4,4,5
44825,"0,39",Ideal,G,IF,"60,1","57,0",1624,"4,74","4,77","2,85","64,44",5,4,8
44830,"0,51",Good,E,SI1,"64,3","54,0",1624,"5,1","5,07","3,27","84,55",2,6,3
44831,"0,51",Ideal,E,SI1,"62,9","57,0",1624,"5,1","5,09","3,2","83,07",5,6,3
44832,"0,51",Premium,E,SI1,"61,7","59,0",1624,"5,12","5,09","3,15","82,09",4,6,3
44833,"0,51",Premium,E,SI1,"61,3","59,0",1624,"5,15","5,13","3,15","83,22",4,6,3
44834,"0,51",Good,E,SI1,"64,3","55,0",1624,"5,12","5,05","3,27","84,55",2,6,3
44835,"0,52",Premium,E,SI1,"61,8","60,0",1624,"5,18","5,15","3,19","85,1",4,6,3
44836,"0,52",very Good,E,VS2,"61,5","58,0",1625,"5,18","5,24","3,2","86,86",3,6,4
44837,"0,6",Ideal,G,VS2,"62,1","57,0",1625,"5,36","5,43","3,35","97,5",5,4,4
44839,"0,6",Premium,E,SI1,"60,8","58,0",1625,"5,46","5,5","3,33","100,0",4,6,3
44840,"0,56",Ideal,E,VS2,"61,6","57,0",1625,"5,3","5,32","3,27","92,2",5,6,4
44841,"0,52",Ideal,H,VVS1,"61,7","56,0",1625,"5,17","5,2","3,19","85,76",5,3,7
44842,"0,42",Ideal,H,VVS1,"61,3","56,0",1625,"4,83","4,86","2,97","69,72",5,3,7
44843,"0,56",Ideal,H,VS2,"61,3","56,0",1625,"5,32","5,27","3,25","91,12",5,3,4
44844,"0,53",Ideal,G,VS2,"61,0","55,0",1625,"5,23","5,24","3,2","87,7",5,4,4
44847,"0,52",Good,E,VS2,"64,3","56,0",1625,"5,02","5,14","3,27","84,38",2,6,4
44848,"0,53",Good,D,VS2,"58,4","58,0",1625,"5,31","5,38","3,12","89,13",2,7,4
44849,"0,7",Fair,I,SI2,"65,9","58,0",1625,"5,46","5,5","3,61","108,41",1,2,2
44850,"0,71",very Good,J,VS2,"62,6","57,0",1626,"5,64","5,7","3,55","114,13",3,1,4
44851,"0,58",Ideal,I,VS2,"61,8","55,0",1626,"5,36","5,38","3,32","95,74",5,2,4
44852,"0,5",Ideal,H,VS2,"61,7","55,0",1626,"5,11","5,14","3,16","83,0",5,3,4
44853,"0,5",Ideal,H,VS2,"61,5","56,0",1626,"5,11","5,13","3,15","82,58",5,3,4
44856,"0,5",very Good,D,VS2,"62,8","60,0",1627,"5,02","5,08","3,17","80,84",3,7,4
44857,"0,5",very Good,D,VS2,"63,4","57,0",1627,"5,05","5,08","3,21","82,35",3,7,4
44860,"0,61",Ideal,I,VS2,"62,0","57,0",1627,"5,43","5,46","3,37","99,91",5,2,4
44861,"0,54",Premium,D,VS2,"61,6","56,0",1627,"5,24","5,18","3,21","87,13",4,7,4
44862,"0,51",very Good,H,VS1,"60,7","56,0",1628,"5,18","5,21","3,16","85,28",3,3,5
44863,"0,51",very Good,H,VS1,"62,3","56,0",1628,"5,1","5,13","3,18","83,2",3,3,5
44864,"0,51",very Good,H,VS1,"60,7","56,0",1628,"5,16","5,2","3,15","84,52",3,3,5
44865,"0,51",very Good,H,VS1,"62,3","57,0",1628,"5,1","5,12","3,18","83,04",3,3,5
44866,"0,5",very Good,D,VS2,"61,2","56,0",1628,"5,14","5,16","3,15","83,55",3,7,4
44867,"0,73",Good,E,I1,"56,9","60,0",1628,"5,98","5,93","3,39","120,21",2,6,1
44868,"0,5",Ideal,D,VS2,"62,0","56,0",1628,"5,1","5,13","3,17","82,94",5,7,4
44869,"0,5",Ideal,D,VS2,"61,8","54,0",1628,"5,13","5,16","3,18","84,18",5,7,4
44870,"0,63",Ideal,G,SI1,"61,7","54,0",1628,"5,52","5,56","3,42","104,96",5,4,3
44871,"0,63",Ideal,G,SI1,"62,0","55,0",1628,"5,49","5,54","3,42","104,02",5,4,3
44872,"0,55",very Good,E,VS2,"61,7","59,0",1629,"5,2","5,27","3,23","88,51",3,6,4
44873,"0,52",very Good,G,VS1,"62,3","58,0",1629,"5,14","5,17","3,21","85,3",3,4,5
44874,"0,64",very Good,D,SI2,"62,8","54,0",1629,"5,5","5,52","3,46","105,05",3,7,2
44876,"0,52",Ideal,D,VS2,"61,9","54,0",1629,"5,13","5,18","3,19","84,77",5,7,4
44877,"0,52",Ideal,G,VS1,"62,3","54,0",1629,"5,15","5,18","3,22","85,9",5,4,5
44878,"0,5",Premium,E,VS2,"62,9","60,0",1629,"5,04","5,01","3,16","79,79",4,6,4
44879,"0,5",Premium,G,VS1,"58,9","59,0",1629,"5,21","5,15","3,05","81,84",4,4,5
44880,"0,5",Premium,G,VS1,"61,1","60,0",1629,"5,1","5,05","3,1","79,84",4,4,5
44881,"0,5",Premium,G,VS1,"60,7","62,0",1629,"5,1","5,08","3,09","80,06",4,4,5
44882,"0,5",Premium,G,VS1,"60,3","60,0",1629,"5,1","5,08","3,07","79,54",4,4,5
44883,"0,5",Premium,E,VS2,"61,3","56,0",1629,"5,16","5,11","3,15","83,06",4,6,4
44884,"0,5",Ideal,E,VS2,"61,0","56,0",1629,"5,17","5,12","3,14","83,12",5,6,4
44885,"0,5",Ideal,E,VS2,"62,9","54,0",1629,"5,14","5,1","3,22","84,41",5,6,4
44886,"0,5",Ideal,E,VS2,"62,2","56,0",1629,"5,12","5,11","3,18","83,2",5,6,4
44887,"0,5",very Good,E,VS2,"60,0","63,0",1629,"5,12","5,08","3,06","79,59",3,6,4
44888,"0,5",Ideal,E,VS2,"61,4","56,0",1629,"5,12","5,08","3,13","81,41",5,6,4
44889,"0,5",Premium,E,VS2,"61,8","59,0",1629,"5,12","5,08","3,15","81,93",4,6,4
44890,"0,5",Premium,E,VS2,"61,4","58,0",1629,"5,1","5,07","3,12","80,67",4,6,4
44891,"0,5",Ideal,E,VS2,"62,1","57,0",1629,"5,1","5,05","3,15","81,13",5,6,4
44892,"0,5",Ideal,E,VS2,"63,0","54,0",1629,"5,09","5,04","3,19","81,83",5,6,4
44893,"0,5",Ideal,E,VS2,"62,5","57,0",1629,"5,1","5,04","3,17","81,48",5,6,4
44894,"0,5",very Good,E,VS2,"63,5","54,0",1629,"5,08","5,03","3,21","82,02",3,6,4
44895,"0,5",very Good,E,VS2,"63,4","58,0",1629,"5,06","5,04","3,2","81,61",3,6,4
44896,"0,5",very Good,E,VS2,"63,5","58,0",1629,"5,07","5,04","3,21","82,02",3,6,4
44897,"0,5",Premium,E,VS2,"62,4","62,0",1629,"5,07","5,03","3,15","80,33",4,6,4
44898,"0,5",very Good,E,VS2,"63,2","57,0",1629,"5,06","5,03","3,19","81,19",3,6,4
44899,"0,5",very Good,E,VS2,"63,2","56,0",1629,"5,06","5,03","3,19","81,19",3,6,4
44900,"0,5",Ideal,E,VS2,"63,0","57,0",1629,"5,04","4,99","3,16","79,47",5,6,4
44901,"0,5",Premium,E,VS2,"62,6","60,0",1629,"5,03","5,0","3,14","78,97",4,6,4
44902,"0,76",Premium,G,I1,"63,0","55,0",1629,"5,83","5,74","3,65","122,14",4,4,1
44903,"0,5",Premium,G,VS1,"60,8","60,0",1629,"5,16","5,14","3,13","83,02",4,4,5
44904,"0,5",very Good,E,VS2,"63,4","59,0",1629,"5,09","5,06","3,22","82,93",3,6,4
44905,"0,55",Premium,E,SI1,"62,4","57,6",1630,"5,23","5,28","3,27","90,3",4,6,3
44906,"0,54",Ideal,H,VS1,"61,6","59,0",1630,"5,22","5,24","3,22","88,08",5,3,5
44908,"0,59",Ideal,E,SI1,"62,2","57,0",1630,"5,34","5,37","3,33","95,49",5,6,3
44909,"0,53",Premium,D,SI1,"60,0","58,0",1631,"5,24","5,29","3,16","87,59",4,7,3
44910,"0,53",very Good,D,SI1,"61,4","57,0",1631,"5,2","5,26","3,21","87,8",3,7,3
44911,"0,53",Ideal,D,SI1,"62,0","55,0",1631,"5,22","5,24","3,24","88,62",5,7,3
44915,"0,53",Premium,D,SI1,"61,0","58,0",1631,"5,18","5,22","3,17","85,72",4,7,3
44917,"0,53",Ideal,D,SI1,"62,2","56,0",1631,"5,19","5,23","3,24","87,95",5,7,3
44920,"0,53",Ideal,D,SI1,"61,7","56,0",1631,"5,15","5,23","3,2","86,19",5,7,3
44921,"0,56",Ideal,G,SI1,"62,0","57,0",1631,"5,25","5,27","3,26","90,2",5,4,3
44923,"0,74",very Good,E,SI2,"63,3","59,0",1632,"5,82","5,78","3,67","123,46",3,6,2
44925,"0,58",Ideal,G,VS2,"62,3","53,7",1632,"5,35","5,38","3,34","96,14",5,4,4
44926,"0,51",Ideal,G,VS1,"60,2","56,0",1632,"5,18","5,24","3,14","85,23",5,4,5
44927,"0,51",Ideal,G,VS1,"60,2","57,0",1632,"5,16","5,21","3,13","84,15",5,4,5
44928,"0,51",Ideal,G,VS1,"59,0","59,0",1632,"5,25","5,28","3,11","86,21",5,4,5
44930,"0,5",very Good,D,VS2,"63,2","60,0",1632,"5,04","5,02","3,18","80,46",3,7,4
44931,"0,57",very Good,G,VS2,"59,9","54,6",1633,"5,43","5,46","3,26","96,65",3,4,4
44932,"0,51",very Good,D,VS2,"63,2","60,0",1633,"5,04","5,06","3,19","81,35",3,7,4
44933,"0,58",very Good,H,VS2,"61,2","55,8",1633,"5,39","5,41","3,3","96,23",3,3,4
44934,"0,51",Ideal,D,VS2,"61,7","56,0",1633,"5,12","5,15","3,17","83,59",5,7,4
44935,"0,54",Ideal,H,VS1,"61,3","55,9",1633,"5,23","5,27","3,21","88,47",5,3,5
44936,"0,56",Ideal,G,SI1,"61,5","56,0",1633,"5,31","5,32","3,27","92,37",5,4,3
44938,"0,59",Ideal,E,SI1,"61,7","56,0",1633,"5,35","5,45","3,33","97,09",5,6,3
44939,"0,68",Fair,G,SI1,"58,0","71,0",1633,"5,85","5,7","3,35","111,71",1,4,3
44940,"0,56",Ideal,G,SI1,"61,2","54,0",1633,"5,36","5,32","3,27","93,24",5,4,3
44942,"0,51",very Good,E,VS1,"64,4","55,0",1634,"5,03","5,07","3,25","82,88",3,6,5
44943,"0,55",Ideal,G,VS2,"60,1","55,0",1634,"5,33","5,37","3,22","92,16",5,4,4
44944,"0,55",Ideal,H,VS1,"62,3","56,0",1634,"5,22","5,27","3,27","89,96",5,3,5
44945,"0,51",Ideal,G,VS1,"61,2","55,0",1634,"5,15","5,19","3,16","84,46",5,4,5
44948,"0,5",Good,D,VS2,"63,4","56,0",1635,"5,05","5,1","3,22","82,93",2,7,4
44949,"0,5",Good,D,VS2,"63,3","54,0",1635,"5,04","5,07","3,2","81,77",2,7,4
44950,"0,5",Good,D,VS2,"63,4","57,0",1635,"5,04","5,09","3,21","82,35",2,7,4
44951,"0,5",very Good,D,VS2,"62,8","58,0",1635,"5,0","5,03","3,15","79,22",3,7,4
44952,"0,5",Good,D,VS2,"63,7","56,0",1635,"5,05","5,09","3,23","83,03",2,7,4
44953,"0,5",Ideal,D,VS2,"62,4","55,0",1635,"5,1","5,13","3,19","83,46",5,7,4
44954,"0,53",very Good,G,VS1,"60,9","56,0",1636,"5,24","5,27","3,2","88,37",3,4,5
44955,"0,51",Ideal,E,VS1,"62,7","56,0",1636,"5,1","5,14","3,21","84,15",5,6,5
44956,"0,51",very Good,E,VS1,"62,0","61,0",1636,"5,11","5,14","3,18","83,52",3,6,5
44957,"0,58",very Good,I,VVS1,"63,0","57,0",1636,"5,29","5,34","3,35","94,63",3,2,7
44958,"0,58",Ideal,E,SI1,"61,5","55,0",1636,"5,34","5,39","3,3","94,98",5,6,3
44959,"0,58",Ideal,E,SI1,"61,6","55,0",1636,"5,33","5,38","3,3","94,63",5,6,3
44960,"0,58",Ideal,G,VS2,"61,9","56,0",1636,"5,34","5,38","3,32","95,38",5,4,4
44961,"0,58",Premium,I,VVS1,"62,6","59,0",1636,"5,27","5,31","3,31","92,63",4,2,7
44965,"0,53",Good,D,SI1,"63,8","56,0",1636,"5,16","5,12","3,28","86,65",2,7,3
44966,"0,69",Premium,I,SI1,"62,0","59,0",1636,"5,66","5,63","3,5","111,53",4,2,3
44967,"0,7",Premium,G,SI2,"58,9","59,0",1636,"5,73","5,7","3,37","110,07",4,4,2
44968,"0,53",very Good,D,SI1,"63,4","58,0",1636,"5,15","5,11","3,25","85,53",3,7,3
44969,"0,5",very Good,G,VS1,"62,7","59,0",1637,"5,04","5,07","3,17","81,0",3,4,5
44970,"0,54",Ideal,G,VS1,"62,2","56,0",1637,"5,19","5,23","3,24","87,95",5,4,5
44971,"0,32",Ideal,H,VS2,"60,8","56,0",523,"4,46","4,49","2,72","54,47",5,3,4
44972,"0,32",Ideal,H,VS2,"61,2","56,0",523,"4,42","4,44","2,71","53,18",5,3,4
44973,"0,32",Ideal,H,VS2,"60,9","56,0",523,"4,42","4,44","2,7","52,99",5,3,4
44974,"0,32",Ideal,H,VS2,"61,2","55,0",523,"4,41","4,45","2,71","53,18",5,3,4
44975,"0,32",Ideal,I,VS1,"62,4","54,0",523,"4,38","4,4","2,74","52,81",5,2,5
44976,"0,32",Ideal,I,VS1,"60,9","57,0",523,"4,43","4,47","2,71","53,66",5,2,5
44977,"0,32",Ideal,I,VS1,"61,3","56,0",523,"4,43","4,45","2,72","53,62",5,2,5
44978,"0,32",Ideal,I,VS1,"62,0","54,0",523,"4,37","4,41","2,72","52,42",5,2,5
44979,"0,35",Ideal,H,SI1,"61,5","56,0",523,"4,56","4,58","2,81","58,69",5,3,3
44980,"0,35",Ideal,H,SI1,"60,8","56,0",523,"4,58","4,6","2,79","58,78",5,3,3
44981,"0,31",Premium,I,SI1,"61,3","58,0",523,"4,37","4,34","2,67","50,64",4,2,3
44982,"0,31",Premium,G,SI2,"61,8","59,0",523,"4,34","4,3","2,67","49,83",4,4,2
44983,"0,31",Premium,G,SI2,"63,0","57,0",523,"4,35","4,32","2,73","51,3",4,4,2
44984,"0,31",Premium,G,SI2,"62,3","57,0",523,"4,37","4,33","2,71","51,28",4,4,2
44985,"0,31",Ideal,G,SI2,"61,7","56,0",523,"4,38","4,34","2,69","51,13",5,4,2
44986,"0,31",Premium,G,SI2,"60,3","59,0",523,"4,37","4,35","2,63","49,99",4,4,2
44987,"0,31",Ideal,G,SI2,"60,5","57,0",523,"4,4","4,36","2,65","50,84",5,4,2
44988,"0,31",Premium,G,SI2,"61,3","58,0",523,"4,4","4,37","2,69","51,72",4,4,2
44989,"0,31",Premium,J,VS1,"61,8","59,0",523,"4,33","4,31","2,67","49,83",4,1,5
44990,"0,31",Premium,J,VS1,"60,7","60,0",523,"4,39","4,34","2,65","50,49",4,1,5
44991,"0,31",Ideal,I,SI1,"62,7","56,0",523,"4,34","4,3","2,71","50,57",5,2,3
44992,"0,31",Good,I,SI1,"63,8","55,0",523,"4,34","4,31","2,76","51,63",2,2,3
44993,"0,31",Ideal,I,SI1,"63,0","57,0",523,"4,34","4,32","2,73","51,18",5,2,3
44994,"0,31",Premium,I,SI1,"60,7","60,0",523,"4,37","4,33","2,64","49,95",4,2,3
44995,"0,31",Premium,I,SI1,"61,5","59,0",523,"4,37","4,35","2,68","50,95",4,2,3
44996,"0,31",Premium,I,SI1,"61,4","61,0",523,"4,39","4,34","2,68","51,06",4,2,3
44997,"0,31",very Good,I,SI1,"63,3","53,0",523,"4,32","4,3","2,73","50,71",3,2,3
